ds,lag1_level__m,lag3_level__m,lag7_level__m,lag14_level__m,belet_weyne_level__m,belet_weyne_lag1_level__m,belet_weyne_lag3_level__m,belet_weyne_lag7_level__m,belet_weyne_lag14_level__m,ethiopia_fafen_haren_precipitation_sum,ethiopia_fafen_haren_precipitation_hours,ethiopia_fafen_haren_lag1_precipitation_sum,ethiopia_fafen_haren_lag1_precipitation_hours,ethiopia_fafen_haren_lag3_precipitation_sum,ethiopia_fafen_haren_lag3_precipitation_hours,ethiopia_fafen_haren_lag7_precipitation_sum,ethiopia_fafen_haren_lag7_precipitation_hours,ethiopia_fafen_haren_lag14_precipitation_sum,ethiopia_fafen_haren_lag14_precipitation_hours,ethiopia_fafen_gebredarre_precipitation_sum,ethiopia_fafen_gebredarre_precipitation_hours,ethiopia_fafen_gebredarre_lag1_precipitation_sum,ethiopia_fafen_gebredarre_lag1_precipitation_hours,ethiopia_fafen_gebredarre_lag3_precipitation_sum,ethiopia_fafen_gebredarre_lag3_precipitation_hours,ethiopia_fafen_gebredarre_lag7_precipitation_sum,ethiopia_fafen_gebredarre_lag7_precipitation_hours,ethiopia_fafen_gebredarre_lag14_precipitation_sum,ethiopia_fafen_gebredarre_lag14_precipitation_hours,ethiopia_shabelle_gode_precipitation_sum,ethiopia_shabelle_gode_precipitation_hours,ethiopia_shabelle_gode_lag1_precipitation_sum,ethiopia_shabelle_gode_lag1_precipitation_hours,ethiopia_shabelle_gode_lag3_precipitation_sum,ethiopia_shabelle_gode_lag3_precipitation_hours,ethiopia_shabelle_gode_lag7_precipitation_sum,ethiopia_shabelle_gode_lag7_precipitation_hours,ethiopia_shabelle_gode_lag14_precipitation_sum,ethiopia_shabelle_gode_lag14_precipitation_hours,y
2023-06-03,8.0,8.0,8.0,6.94,7.33,7.15,7.65,8.12,8.3,3.4,9.0,1.6000001,9.0,2.5,8.0,1.2,9.0,19.500002,9.0,3.4,9.0,1.6000001,9.0,2.5,8.0,1.2,9.0,19.500002,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2023-06-04,8.0,8.0,8.0,7.0,7.45,7.33,7.38,8.0,8.3,3.7999997,9.0,3.4,9.0,6.7000003,10.0,0.8,6.0,6.3,8.0,3.7999997,9.0,3.4,9.0,6.7000003,10.0,0.8,6.0,6.3,8.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,7.75
2023-06-05,7.75,8.0,8.0,7.07,7.56,7.45,7.15,7.9,8.3,1.0,5.0,3.7999997,9.0,1.6000001,9.0,0.90000004,5.0,12.599999,6.0,1.0,5.0,3.7999997,9.0,1.6000001,9.0,0.90000004,5.0,12.599999,6.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,4.9999995,8.0,7.4
2023-06-06,7.4,8.0,8.0,7.2,7.6,7.56,7.33,7.78,8.3,1.4000001,5.0,1.0,5.0,3.4,9.0,3.7000003,11.0,16.6,12.0,1.4000001,5.0,1.0,5.0,3.4,9.0,3.7000003,11.0,16.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,9.0,7.0
2023-06-07,7.0,7.75,8.0,7.38,7.6,7.6,7.45,7.65,8.3,0.6,4.0,1.4000001,5.0,3.7999997,9.0,2.5,8.0,1.9,8.0,0.6,4.0,1.4000001,5.0,3.7999997,9.0,2.5,8.0,1.9,8.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,2.2999997,7.0,6.8
2023-06-08,6.8,7.4,8.0,8.0,7.6,7.6,7.56,7.38,8.22,0.90000004,5.0,0.6,4.0,1.0,5.0,6.7000003,10.0,2.6,12.0,0.90000004,5.0,0.6,4.0,1.0,5.0,6.7000003,10.0,2.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,6.7
2023-06-09,6.7,7.0,8.0,8.0,7.6,7.6,7.6,7.15,8.18,12.8,7.0,0.90000004,5.0,1.4000001,5.0,1.6000001,9.0,5.7,22.0,12.8,7.0,0.90000004,5.0,1.4000001,5.0,1.6000001,9.0,5.7,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,6.55
2023-06-10,6.55,6.8,8.0,8.0,7.65,7.6,7.6,7.33,8.12,4.1,1.0,12.8,7.0,0.6,4.0,3.4,9.0,1.2,9.0,4.1,1.0,12.8,7.0,0.6,4.0,3.4,9.0,1.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44
2023-06-11,6.44,6.7,7.75,8.0,7.65,7.65,7.6,7.45,8.0,0.1,1.0,4.1,1.0,0.90000004,5.0,3.7999997,9.0,0.8,6.0,0.1,1.0,4.1,1.0,0.90000004,5.0,3.7999997,9.0,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,6.35
2023-06-12,6.35,6.55,7.4,8.0,7.65,7.65,7.6,7.56,7.9,4.6,10.0,0.1,1.0,12.8,7.0,1.0,5.0,0.90000004,5.0,4.6,10.0,0.1,1.0,12.8,7.0,1.0,5.0,0.90000004,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
2023-06-13,6.4,6.44,7.0,8.0,7.55,7.65,7.65,7.6,7.78,0.6,2.0,4.6,10.0,4.1,1.0,1.4000001,5.0,3.7000003,11.0,0.6,2.0,4.6,10.0,4.1,1.0,1.4000001,5.0,3.7000003,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46
2023-06-14,6.46,6.35,6.8,8.0,7.5,7.55,7.65,7.6,7.65,0.7,2.0,0.6,2.0,0.1,1.0,0.6,4.0,2.5,8.0,0.7,2.0,0.6,2.0,0.1,1.0,0.6,4.0,2.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
2023-06-15,6.6,6.4,6.7,8.0,7.38,7.5,7.65,7.6,7.38,0.0,0.0,0.7,2.0,4.6,10.0,0.90000004,5.0,6.7000003,10.0,0.0,0.0,0.7,2.0,4.6,10.0,0.90000004,5.0,6.7000003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7
2023-06-16,6.7,6.46,6.55,8.0,7.14,7.38,7.55,7.6,7.15,0.6,2.0,0.0,0.0,0.6,2.0,12.8,7.0,1.6000001,9.0,0.6,2.0,0.0,0.0,0.6,2.0,12.8,7.0,1.6000001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75
2023-06-17,6.75,6.6,6.44,8.0,6.8,7.14,7.5,7.65,7.33,1.4,5.0,0.6,2.0,0.7,2.0,4.1,1.0,3.4,9.0,1.4,5.0,0.6,2.0,0.7,2.0,4.1,1.0,3.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75
2023-06-18,6.75,6.7,6.35,7.75,6.5,6.8,7.38,7.65,7.45,4.3,2.0,1.4,5.0,0.0,0.0,0.1,1.0,3.7999997,9.0,4.3,2.0,1.4,5.0,0.0,0.0,0.1,1.0,3.7999997,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,6.66
2023-06-19,6.66,6.75,6.4,7.4,6.24,6.5,7.14,7.65,7.56,0.0,0.0,4.3,2.0,0.6,2.0,4.6,10.0,1.0,5.0,0.0,0.0,4.3,2.0,0.6,2.0,4.6,10.0,1.0,5.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
2023-06-20,6.6,6.75,6.46,7.0,6.06,6.24,6.8,7.55,7.6,1.0,2.0,0.0,0.0,1.4,5.0,0.6,2.0,1.4000001,5.0,1.0,2.0,0.0,0.0,1.4,5.0,0.6,2.0,1.4000001,5.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
2023-06-21,6.4,6.66,6.6,6.8,6.06,6.06,6.5,7.5,7.6,0.0,0.0,1.0,2.0,4.3,2.0,0.7,2.0,0.6,4.0,0.0,0.0,1.0,2.0,4.3,2.0,0.7,2.0,0.6,4.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15
2023-06-22,6.15,6.6,6.7,6.7,6.0,6.06,6.24,7.38,7.6,0.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90000004,5.0,0.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90000004,5.0,0.1,1.0,0.3,2.0,0.2,2.0,0.0,0.0,0.0,0.0,5.9
2023-06-23,5.9,6.4,6.75,6.55,6.21,6.0,6.06,7.14,7.6,0.3,1.0,0.8,5.0,1.0,2.0,0.6,2.0,12.8,7.0,0.3,1.0,0.8,5.0,1.0,2.0,0.6,2.0,12.8,7.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
2023-06-24,5.8,6.15,6.75,6.44,6.35,6.21,6.06,6.8,7.65,0.0,0.0,0.3,1.0,0.0,0.0,1.4,5.0,4.1,1.0,0.0,0.0,0.3,1.0,0.0,0.0,1.4,5.0,4.1,1.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,0.0,0.0,0.0,5.72
2023-06-25,5.72,5.9,6.66,6.35,6.35,6.35,6.0,6.5,7.65,0.0,0.0,0.0,0.0,0.8,5.0,4.3,2.0,0.1,1.0,0.0,0.0,0.0,0.0,0.8,5.0,4.3,2.0,0.1,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,5.6
2023-06-26,5.6,5.8,6.6,6.4,6.22,6.35,6.21,6.24,7.65,0.1,1.0,0.0,0.0,0.3,1.0,0.0,0.0,4.6,10.0,0.1,1.0,0.0,0.0,0.3,1.0,0.0,0.0,4.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,5.5
2023-06-27,5.5,5.72,6.4,6.46,6.15,6.22,6.35,6.06,7.55,1.5,1.0,0.1,1.0,0.0,0.0,1.0,2.0,0.6,2.0,1.5,1.0,0.1,1.0,0.0,0.0,1.0,2.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44
2023-06-28,5.44,5.6,6.15,6.6,6.05,6.15,6.35,6.06,7.5,0.3,2.0,1.5,1.0,0.0,0.0,0.0,0.0,0.7,2.0,0.3,2.0,1.5,1.0,0.0,0.0,0.0,0.0,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,0.0,5.38
2023-06-29,5.38,5.5,5.9,6.7,5.9,6.05,6.22,6.0,7.38,3.5,18.0,0.3,2.0,0.1,1.0,0.8,5.0,0.0,0.0,3.5,18.0,0.3,2.0,0.1,1.0,0.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,5.3
2023-06-30,5.3,5.44,5.8,6.75,5.72,5.9,6.15,6.21,7.14,2.3000002,14.0,3.5,18.0,1.5,1.0,0.3,1.0,0.6,2.0,2.3000002,14.0,3.5,18.0,1.5,1.0,0.3,1.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24
2023-07-01,5.24,5.38,5.72,6.75,5.6,5.72,6.05,6.35,6.8,4.7000003,17.0,2.3000002,14.0,0.3,2.0,0.0,0.0,1.4,5.0,4.7000003,17.0,2.3000002,14.0,0.3,2.0,0.0,0.0,1.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
2023-07-02,5.2,5.3,5.6,6.66,5.42,5.6,5.9,6.35,6.5,5.7000003,14.0,4.7000003,17.0,3.5,18.0,0.0,0.0,4.3,2.0,5.7000003,14.0,4.7000003,17.0,3.5,18.0,0.0,0.0,4.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14
2023-07-03,5.14,5.24,5.5,6.6,5.25,5.42,5.72,6.22,6.24,1.9000002,11.0,5.7000003,14.0,2.3000002,14.0,0.1,1.0,0.0,0.0,1.9000002,11.0,5.7000003,14.0,2.3000002,14.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,5.04
2023-07-04,5.04,5.2,5.44,6.4,5.12,5.25,5.6,6.15,6.06,1.1,1.0,1.9000002,11.0,4.7000003,17.0,1.5,1.0,1.0,2.0,1.1,1.0,1.9000002,11.0,4.7000003,17.0,1.5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98
2023-07-05,4.98,5.14,5.38,6.15,5.0,5.12,5.42,6.05,6.06,0.2,2.0,1.1,1.0,5.7000003,14.0,0.3,2.0,0.0,0.0,0.2,2.0,1.1,1.0,5.7000003,14.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,4.93
2023-07-06,4.93,5.04,5.3,5.9,5.0,5.0,5.25,5.9,6.0,0.70000005,5.0,0.2,2.0,1.9000002,11.0,3.5,18.0,0.8,5.0,0.70000005,5.0,0.2,2.0,1.9000002,11.0,3.5,18.0,0.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,4.88
2023-07-07,4.88,4.98,5.24,5.8,5.0,5.0,5.12,5.72,6.21,0.1,1.0,0.70000005,5.0,1.1,1.0,2.3000002,14.0,0.3,1.0,0.1,1.0,0.70000005,5.0,1.1,1.0,2.3000002,14.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82
2023-07-08,4.82,4.93,5.2,5.72,4.9,5.0,5.0,5.6,6.35,0.1,1.0,0.1,1.0,0.2,2.0,4.7000003,17.0,0.0,0.0,0.1,1.0,0.1,1.0,0.2,2.0,4.7000003,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77
2023-07-09,4.77,4.88,5.14,5.6,4.9,4.9,5.0,5.42,6.35,1.1,3.0,0.1,1.0,0.70000005,5.0,5.7000003,14.0,0.0,0.0,1.1,3.0,0.1,1.0,0.70000005,5.0,5.7000003,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72
2023-07-10,4.72,4.82,5.04,5.5,4.84,4.9,5.0,5.25,6.22,6.1,5.0,1.1,3.0,0.1,1.0,1.9000002,11.0,0.1,1.0,6.1,5.0,1.1,3.0,0.1,1.0,1.9000002,11.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66
2023-07-11,4.66,4.77,4.98,5.44,4.77,4.84,4.9,5.12,6.15,9.3,7.0,6.1,5.0,0.1,1.0,1.1,1.0,1.5,1.0,9.3,7.0,6.1,5.0,0.1,1.0,1.1,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
2023-07-12,4.6,4.72,4.93,5.38,4.7,4.77,4.9,5.0,6.05,2.0,4.0,9.3,7.0,1.1,3.0,0.2,2.0,0.3,2.0,2.0,4.0,9.3,7.0,1.1,3.0,0.2,2.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55
2023-07-13,4.55,4.66,4.88,5.3,4.65,4.7,4.84,5.0,5.9,0.0,0.0,2.0,4.0,6.1,5.0,0.70000005,5.0,3.5,18.0,0.0,0.0,2.0,4.0,6.1,5.0,0.70000005,5.0,3.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2023-07-14,4.5,4.6,4.82,5.24,4.58,4.65,4.77,5.0,5.72,0.0,0.0,0.0,0.0,9.3,7.0,0.1,1.0,2.3000002,14.0,0.0,0.0,0.0,0.0,9.3,7.0,0.1,1.0,2.3000002,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44
2023-07-15,4.44,4.55,4.77,5.2,4.53,4.58,4.7,4.9,5.6,0.7,4.0,0.0,0.0,2.0,4.0,0.1,1.0,4.7000003,17.0,0.7,4.0,0.0,0.0,2.0,4.0,0.1,1.0,4.7000003,17.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37
2023-07-16,4.37,4.5,4.72,5.14,4.5,4.53,4.65,4.9,5.42,0.0,0.0,0.7,4.0,0.0,0.0,1.1,3.0,5.7000003,14.0,0.0,0.0,0.7,4.0,0.0,0.0,1.1,3.0,5.7000003,14.0,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
2023-07-17,4.3,4.44,4.66,5.04,4.44,4.5,4.58,4.84,5.25,1.5,9.0,0.0,0.0,0.0,0.0,6.1,5.0,1.9000002,11.0,1.5,9.0,0.0,0.0,0.0,0.0,6.1,5.0,1.9000002,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22
2023-07-18,4.22,4.37,4.6,4.98,4.4,4.44,4.53,4.77,5.12,0.0,0.0,1.5,9.0,0.7,4.0,9.3,7.0,1.1,1.0,0.0,0.0,1.5,9.0,0.7,4.0,9.3,7.0,1.1,1.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,4.15
2023-07-19,4.15,4.3,4.55,4.93,4.35,4.4,4.5,4.7,5.0,0.6,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.2,2.0,0.6,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08
2023-07-20,4.08,4.22,4.5,4.88,4.55,4.35,4.44,4.65,5.0,1.0,4.0,0.6,2.0,1.5,9.0,0.0,0.0,0.70000005,5.0,1.0,4.0,0.6,2.0,1.5,9.0,0.0,0.0,0.70000005,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2023-07-21,4.0,4.15,4.44,4.82,4.66,4.55,4.4,4.58,5.0,0.6,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.1,1.0,0.6,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.1,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93
2023-07-22,3.93,4.08,4.37,4.77,4.8,4.66,4.35,4.53,4.9,0.0,0.0,0.6,1.0,0.6,2.0,0.7,4.0,0.1,1.0,0.0,0.0,0.6,1.0,0.6,2.0,0.7,4.0,0.1,1.0,0.0,0.0,0.4,1.0,0.0,0.0,0.5,3.0,0.0,0.0,3.86
2023-07-23,3.86,4.0,4.3,4.72,4.88,4.8,4.55,4.5,4.9,2.8999999,6.0,0.0,0.0,1.0,4.0,0.0,0.0,1.1,3.0,2.8999999,6.0,0.0,0.0,1.0,4.0,0.0,0.0,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
2023-07-24,3.8,3.93,4.22,4.66,5.0,4.88,4.66,4.44,4.84,0.0,0.0,2.8999999,6.0,0.6,1.0,1.5,9.0,6.1,5.0,0.0,0.0,2.8999999,6.0,0.6,1.0,1.5,9.0,6.1,5.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,3.75
2023-07-25,3.75,3.86,4.15,4.6,4.85,5.0,4.8,4.4,4.77,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,7.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
2023-07-26,3.7,3.8,4.08,4.55,4.78,4.85,4.88,4.35,4.7,0.2,1.0,0.2,2.0,2.8999999,6.0,0.6,2.0,2.0,4.0,0.2,1.0,0.2,2.0,2.8999999,6.0,0.6,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64
2023-07-27,3.64,3.75,4.0,4.5,4.7,4.78,5.0,4.55,4.65,6.4999995,12.0,0.2,1.0,0.0,0.0,1.0,4.0,0.0,0.0,6.4999995,12.0,0.2,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58
2023-07-28,3.58,3.7,3.93,4.44,4.65,4.7,4.85,4.66,4.58,1.8000002,10.0,6.4999995,12.0,0.2,2.0,0.6,1.0,0.0,0.0,1.8000002,10.0,6.4999995,12.0,0.2,2.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,3.53
2023-07-29,3.53,3.64,3.86,4.37,4.55,4.65,4.78,4.8,4.53,0.4,2.0,1.8000002,10.0,0.2,1.0,0.0,0.0,0.7,4.0,0.4,2.0,1.8000002,10.0,0.2,1.0,0.0,0.0,0.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,3.47
2023-07-30,3.47,3.58,3.8,4.3,4.55,4.55,4.7,4.88,4.5,2.0,7.0,0.4,2.0,6.4999995,12.0,2.8999999,6.0,0.0,0.0,2.0,7.0,0.4,2.0,6.4999995,12.0,2.8999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
2023-07-31,3.4,3.53,3.75,4.22,4.44,4.55,4.65,5.0,4.44,2.8000002,12.0,2.0,7.0,1.8000002,10.0,0.0,0.0,1.5,9.0,2.8000002,12.0,2.0,7.0,1.8000002,10.0,0.0,0.0,1.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35
2023-08-01,3.35,3.47,3.7,4.15,4.38,4.44,4.55,4.85,4.4,2.2999997,12.0,2.8000002,12.0,0.4,2.0,0.2,2.0,0.0,0.0,2.2999997,12.0,2.8000002,12.0,0.4,2.0,0.2,2.0,0.0,0.0,1.4000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
2023-08-02,3.3,3.4,3.64,4.08,4.3,4.38,4.55,4.78,4.35,1.7000002,9.0,2.2999997,12.0,2.0,7.0,0.2,1.0,0.6,2.0,1.7000002,9.0,2.2999997,12.0,2.0,7.0,0.2,1.0,0.6,2.0,0.0,0.0,1.4000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26
2023-08-03,3.26,3.35,3.58,4.0,4.25,4.3,4.44,4.7,4.55,0.0,0.0,1.7000002,9.0,2.8000002,12.0,6.4999995,12.0,1.0,4.0,0.0,0.0,1.7000002,9.0,2.8000002,12.0,6.4999995,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
2023-08-04,3.2,3.3,3.53,3.93,4.2,4.25,4.38,4.65,4.66,2.6,3.0,0.0,0.0,2.2999997,12.0,1.8000002,10.0,0.6,1.0,2.6,3.0,0.0,0.0,2.2999997,12.0,1.8000002,10.0,0.6,1.0,0.0,0.0,0.0,0.0,1.4000001,2.0,0.0,0.0,0.4,1.0,3.16
2023-08-05,3.16,3.26,3.47,3.86,4.14,4.2,4.3,4.55,4.8,0.1,1.0,2.6,3.0,1.7000002,9.0,0.4,2.0,0.0,0.0,0.1,1.0,2.6,3.0,1.7000002,9.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12
2023-08-06,3.12,3.2,3.4,3.8,4.1,4.14,4.25,4.55,4.88,2.8999999,4.0,0.1,1.0,0.0,0.0,2.0,7.0,2.8999999,6.0,2.8999999,4.0,0.1,1.0,0.0,0.0,2.0,7.0,2.8999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08
2023-08-07,3.08,3.16,3.35,3.75,4.0,4.1,4.2,4.44,5.0,2.3,4.0,2.8999999,4.0,2.6,3.0,2.8000002,12.0,0.0,0.0,2.3,4.0,2.8999999,4.0,2.6,3.0,2.8000002,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04
2023-08-08,3.04,3.12,3.3,3.7,3.95,4.0,4.14,4.38,4.85,16.3,12.0,2.3,4.0,0.1,1.0,2.2999997,12.0,0.2,2.0,16.3,12.0,2.3,4.0,0.1,1.0,2.2999997,12.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000001,2.0,0.0,0.0,3.0
2023-08-09,3.0,3.08,3.26,3.64,3.88,3.95,4.1,4.3,4.78,2.0,6.0,16.3,12.0,2.8999999,4.0,1.7000002,9.0,0.2,1.0,2.0,6.0,16.3,12.0,2.8999999,4.0,1.7000002,9.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97
2023-08-10,2.97,3.04,3.2,3.58,3.83,3.88,4.0,4.25,4.7,0.1,1.0,2.0,6.0,2.3,4.0,0.0,0.0,6.4999995,12.0,0.1,1.0,2.0,6.0,2.3,4.0,0.0,0.0,6.4999995,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92
2023-08-11,2.92,3.0,3.16,3.53,3.78,3.83,3.95,4.2,4.65,0.0,0.0,0.1,1.0,16.3,12.0,2.6,3.0,1.8000002,10.0,0.0,0.0,0.1,1.0,16.3,12.0,2.6,3.0,1.8000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88
2023-08-12,2.88,2.97,3.12,3.47,3.75,3.78,3.88,4.14,4.55,0.0,0.0,0.0,0.0,2.0,6.0,0.1,1.0,0.4,2.0,0.0,0.0,0.0,0.0,2.0,6.0,0.1,1.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85
2023-08-13,2.85,2.92,3.08,3.4,3.85,3.75,3.83,4.1,4.55,0.0,0.0,0.0,0.0,0.1,1.0,2.8999999,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.1,1.0,2.8999999,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82
2023-08-14,2.82,2.88,3.04,3.35,3.92,3.85,3.78,4.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,2.8000002,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,2.8000002,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77
2023-08-15,2.77,2.85,3.0,3.3,4.0,3.92,3.75,3.95,4.38,0.4,3.0,0.0,0.0,0.0,0.0,16.3,12.0,2.2999997,12.0,0.4,3.0,0.0,0.0,0.0,0.0,16.3,12.0,2.2999997,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000001,2.0,2.73
2023-08-16,2.73,2.82,2.97,3.26,4.0,4.0,3.85,3.88,4.3,0.2,2.0,0.4,3.0,0.0,0.0,2.0,6.0,1.7000002,9.0,0.2,2.0,0.4,3.0,0.0,0.0,2.0,6.0,1.7000002,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
2023-08-17,2.7,2.77,2.92,3.2,4.0,4.0,3.92,3.83,4.25,0.0,0.0,0.2,2.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.1,1.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66
